"id";"name"
"536894938";"家饰-装饰/摆设/布艺/十字绣-工艺摆设/工艺品-景泰蓝"
"536878075";"家饰-装饰/摆设/布艺/十字绣-工艺摆设/工艺品-招财猫"
"537100703";"家饰-装饰/摆设/布艺/十字绣-工艺摆设/工艺品-装饰盘"
"537100690";"家饰-装饰/摆设/布艺/十字绣-墙贴/开关贴/玻璃贴-冰箱贴"
"537100693";"家饰-装饰/摆设/布艺/十字绣-墙贴/开关贴/玻璃贴-壁贴/墙贴"
"537100694";"家饰-装饰/摆设/布艺/十字绣-墙贴/开关贴/玻璃贴-瓷砖贴/玻璃贴"
"537100692";"家饰-装饰/摆设/布艺/十字绣-墙贴/开关贴/玻璃贴-开关贴"
"537100691";"家饰-装饰/摆设/布艺/十字绣-墙贴/开关贴/玻璃贴-马桶贴"
"536899195";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-电话套"
"536899196";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-电脑罩"
"536899197";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-电视机罩"
"537117935";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-风扇罩/套"
"536899198";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-钢琴罩"
"536899199";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-挂袋"
"536899200";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-酒瓶套"
"536899202";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-空调罩"
"536899203";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-门把手套"
"536899205";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-沙发套/沙发巾"
"536899206";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-万能盖巾"
"536899207";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-微波炉套"
"536899208";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-围裙/袖套"
"536899209";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-洗衣机罩"
"536899210";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-遥控器篮"
"536899211";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-遥控器套"
"536899212";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-饮水机罩"
"536899204";"家饰-装饰/摆设/布艺/十字绣-沙发套/家电防尘套/万能盖布-其它罩类/套类"
"536895029";"家饰-装饰/摆设/布艺/十字绣-十字绣/刺绣工具配件-十字绣工具"
"537117354";"家饰-装饰/摆设/布艺/十字绣-十字绣/刺绣工具配件-十字绣配件"
"537100683";"家饰-装饰/摆设/布艺/十字绣-十字绣/刺绣工具配件-绣线绣布"
"537117358";"家饰-装饰/摆设/布艺/十字绣-十字绣/刺绣工具配件-原版绣图"
"536894990";"家饰-装饰/摆设/布艺/十字绣-装饰定制-木版画/装饰画"
"536894991";"家饰-装饰/摆设/布艺/十字绣-装饰定制-相框/画框定制"
"536894985";"家饰-装饰/摆设/布艺/十字绣-装饰定制-其他日常/装饰定制"
"537117484";"家饰-装饰/摆设/布艺/十字绣-装饰画/DIY数字油画-DIY/数字油画"
"537100688";"家饰-装饰/摆设/布艺/十字绣-装饰画/DIY数字油画-立体装饰画"
"537100684";"家饰-装饰/摆设/布艺/十字绣-装饰画/DIY数字油画-无框画"
"537100686";"家饰-装饰/摆设/布艺/十字绣-装饰画/DIY数字油画-水移画"
"537100685";"家饰-装饰/摆设/布艺/十字绣-装饰画/DIY数字油画-有框画"
"536899319";"家用电器-按摩保健-按摩床"
"536899318";"家用电器-按摩保健-按摩锤"
"536899320";"家用电器-按摩保健-按摩垫"
"536899322";"家用电器-按摩保健-按摩椅"
"536899329";"家用电器-按摩保健-电动轮椅"
"536899336";"家用电器-按摩保健-电动足浴盆"
"537091094";"家用电器-按摩保健-电子理疗仪"
"537171844";"家用电器-按摩保健-颈肩保健"
"537172254";"家用电器-按摩保健-头部按摩"
"537172128";"家用电器-按摩保健-温灸器"
"536899334";"家用电器-按摩保健-眼部按摩"
"536899328";"家用电器-按摩保健-足部按摩"
"537172395";"家用电器-按摩保健-其他健康电器"
"537172648";"家用电器-厨房电器-刨冰机"
"537172487";"家用电器-厨房电器-爆米花机"
"537172319";"家用电器-厨房电器-保温垫"
"537090112";"家用电器-厨房电器-冰淇淋机"
"537171275";"家用电器-厨房电器-炒菜机"
"536899290";"家用电器-厨房电器-打蛋器/搅拌机"
"537173154";"家用电器-厨房电器-电煲/电锅类配件"
"536899270";"家用电器-厨房电器-电饼铛"
"537171121";"家用电器-厨房电器-电磁茶炉"
"536899271";"家用电器-厨房电器-电磁炉"
"536899280";"家用电器-厨房电器-电炖锅"
"536899273";"家用电器-厨房电器-电饭煲"
"536899274";"家用电器-厨房电器-电火锅"
"536899275";"家用电器-厨房电器-电烤箱"
"537118468";"家用电器-厨房电器-电热饭盒"
"537173417";"家用电器-厨房电器-电热锅"
"536899276";"家用电器-厨房电器-电水壶/杯"
"537171881";"家用电器-厨房电器-电水瓶"
"536899277";"家用电器-厨房电器-电压力锅"
"536899278";"家用电器-厨房电器-电炸锅"
"536899279";"家用电器-厨房电器-电蒸锅"
"536899284";"家用电器-厨房电器-电子煎药壶"
"536899282";"家用电器-厨房电器-豆浆机"
"537172640";"家用电器-厨房电器-豆浆/搅拌/研磨机配件"
"537172757";"家用电器-厨房电器-豆芽机"
"537171847";"家用电器-厨房电器-多功能加工机"
"537172009";"家用电器-厨房电器-多士炉"
"536899288";"家用电器-厨房电器-咖啡机"
"536899299";"家用电器-厨房电器-光波/微波炉"
"537173254";"家用电器-厨房电器-果蔬净化机"
"537118469";"家用电器-厨房电器-和面机"
"537172456";"家用电器-厨房电器-煎烤炉"
"537172437";"家用电器-厨房电器-绞肉/碎肉机"
"537171320";"家用电器-厨房电器-家用面条机"
"536899287";"家用电器-厨房电器-净水器"
"537172985";"家用电器-厨房电器-净水/饮水机配件"
"537171987";"家用电器-厨房电器-筷子消毒机"
"536899291";"家用电器-厨房电器-面包机/蛋糕机"
"537174591";"家用电器-厨房电器-泡茶器"
"537118482";"家用电器-厨房电器-切片机/切肉机"
"536877956";"家用电器-厨房电器-烧烤器"
"537172378";"家用电器-厨房电器-食物垃圾处理器"
"537171293";"家用电器-厨房电器-酸奶/咖啡机配件"
"536899298";"家用电器-厨房电器-酸奶机"
"537172908";"家用电器-厨房电器-削皮机"
"536899286";"家用电器-厨房电器-解毒/活氧机"
"536899303";"家用电器-厨房电器-饮水机"
"536899304";"家用电器-厨房电器-早餐吧"
"536899285";"家用电器-厨房电器-榨汁机"
"537172698";"家用电器-厨房电器-真空机"
"536899307";"家用电器-厨房电器-煮蛋器"
"537171728";"家用电器-厨房电器-煮水电器配件"
"537172994";"家用电器-厨房电器-紫砂煲"
"537118476";"家用电器-厨房电器-其他厨房家电配件"
"537171203";"家用电器-厨房电器-其他食品加工电器配件"
"537171441";"家用电器-厨房电器-其他厨房小家电"
"537173060";"家用电器-厨房电器-其他厨房设备"
"537173185";"家用电器-厨房电器-其他食品加工电器"
"536899226";"家用电器-大家电-冰箱"
"537172826";"家用电器-大家电-冰箱配件"
"537170957";"家用电器-大家电-电视/显示器机架"
"537171309";"家用电器-大家电-电子展示柜"
"537171908";"家用电器-大家电-烘干机"
"536899231";"家用电器-大家电-空调"
"537172475";"家用电器-大家电-空调配件"
"537113683";"家用电器-大家电-控温酒柜"
"537114712";"家用电器-大家电-冷柜"
"536899295";"家用电器-大家电-燃气灶"
"538089733";"家用电器-大家电-热水器"
"537172180";"家用电器-大家电-脱水机"
"536899302";"家用电器-大家电-消毒柜"
"536899300";"家用电器-大家电-洗碗机"
"536899236";"家用电器-大家电-洗衣机"
"537172172";"家用电器-大家电-洗衣机配件"
"537173282";"家用电器-大家电-烟机灶具配件"
"537118429";"家用电器-大家电-烟灶套餐"
"537172491";"家用电器-大家电-遥控器"
"537091472";"家用电器-大家电-油烟机"
"537117806";"家用电器-家电配件-AV切换器"
"537117807";"家用电器-家电配件-BNC头"
"537117808";"家用电器-家电配件-F头"
"537117810";"家用电器-家电配件-RCA头"
"537117811";"家用电器-家电配件-RF头"
"537171056";"家用电器-家电配件-收音/收录配件"
"536898927";"家用电器-家电配件-影音视频线"
"537091273";"家用电器-家电配件-影音线材"
"537171175";"家用电器-家电配件-影音音频线"
"537091912";"家用电器-家电配件-音频附件"
"537173243";"家用电器-家电配件-转接器"
"537117809";"家用电器-家电配件-其它家电配件"
"537172307";"家用电器-家电配件-其他影音配件"
"537109753";"家用电器-生活小家电-除湿器"
"536899246";"家用电器-生活小家电-电风扇"
"538082752";"家用电器-生活小家电-电话机"
"536899248";"家用电器-生活小家电-电热毯"
"537113461";"家用电器-生活小家电-电熨斗"
"536899249";"家用电器-生活小家电-电子湿度计"
"537082832";"家用电器-生活小家电-对讲机"
"537118460";"家用电器-生活小家电-缝纫机"
"536899251";"家用电器-生活小家电-干手器"
"537091172";"家用电器-生活小家电-干衣机"
"537113462";"家用电器-生活小家电-挂烫机"
"537113464";"家用电器-生活小家电-烘鞋机"
"537109751";"家用电器-生活小家电-加湿器"
"536899255";"家用电器-生活小家电-加香机"
"537110011";"家用电器-生活小家电-空调扇"
"536899256";"家用电器-生活小家电-空气净化器"
"537173420";"家用电器-生活小家电-空气净化器配件"
"536899257";"家用电器-生活小家电-毛球修剪器"
"537171352";"家用电器-生活小家电-马桶洁身器"
"536899259";"家用电器-生活小家电-暖风机"
"537172284";"家用电器-生活小家电-暖手宝/暖脚器"
"537171755";"家用电器-生活小家电-排气扇"
"537091292";"家用电器-生活小家电-扫地机"
"536899263";"家用电器-生活小家电-生活小家电配件"
"537171938";"家用电器-生活小家电-卫浴电器配件"
"536899264";"家用电器-生活小家电-吸尘器"
"537173419";"家用电器-生活小家电-吸尘器配件"
"537172081";"家用电器-生活小家电-油汀"
"537112968";"家用电器-生活小家电-蒸汽刷/干洗刷"
"537118461";"家用电器-生活小家电-蒸汽拖把"
"536899262";"家用电器-生活小家电-其他生活小家电"
"537082852";"家用电器-生活小家电-其他家居家电"
"537113323";"家用电器-生活小家电-其他环境设备"
"537118439";"家用电器-生活小家电-其他家务电器"
"537172461";"家用电器-生活小家电-其他蒸汽清洁机"
"537172815";"家用电器-生活小家电-其他取暖设备"
"537171868";"家用电器-影音家电-CD机"
"537172122";"家用电器-影音家电-插卡音箱"
"537172191";"家用电器-影音家电-耳放"
"537091352";"家用电器-影音家电-复读机"
"537090912";"家用电器-影音家电-高清播放器"
"537091272";"家用电器-影音家电-功放"
"536899239";"家用电器-影音家电-家庭影院"
"537171748";"家用电器-影音家电-家庭影院配件/安装服务"
"536899238";"家用电器-影音家电-蓝光/DVD影碟机"
"536905770";"家用电器-影音家电-麦克风"
"536899237";"家用电器-影音家电-平板电视"
"537172495";"家用电器-影音家电-收录机"
"537091332";"家用电器-影音家电-收音机"
"537173336";"家用电器-影音家电-音频放大器"
"537091252";"家用电器-影音家电-音响"
"537113512";"家用电器-影音家电-专业视频眼镜"
"537171125";"家用电器-影音家电-专业音频放大器(舞台)"
"536899524";"家用电器-影音家电-组合式音响"
"537090212";"家用电器-影音家电-其他电视机"
"537171822";"家用电器-影音家电-其他影音设备"
"536899505";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-安防监控"
"536899501";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-办公保险箱"
"536899502";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-报警设备"
"536899503";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-对讲/可视门铃"
"536899504";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-感应器/探测器"
"536899508";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-更多安防设备"
"536899506";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-门磁/窗磁"
"536899507";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-门禁及其配套设备"
"536899509";"家装-灯饰/厨卫/建材/五金/涂料-安防报警设备-消防灭火设备"
"538115245";"家装-灯饰/厨卫/建材/五金/涂料-厨房-厨房挂件"
"537115320";"家装-灯饰/厨卫/建材/五金/涂料-厨房-厨房龙头/水槽龙头"
"538115241";"家装-灯饰/厨卫/建材/五金/涂料-厨房-橱柜"
"538115242";"家装-灯饰/厨卫/建材/五金/涂料-厨房-橱柜用件/配件"
"538115243";"家装-灯饰/厨卫/建材/五金/涂料-厨房-厨盆/水槽/配件"
"538115244";"家装-灯饰/厨卫/建材/五金/涂料-厨房-净水设备/软水设备"
"537115333";"家装-灯饰/厨卫/建材/五金/涂料-厨房-垃圾处理器"
"537115334";"家装-灯饰/厨卫/建材/五金/涂料-厨房-其它厨房用材"
"537110717";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-壁灯"
"537110724";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-橱柜灯"
"538115502";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-灯具配件"
"537110716";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-吊灯"
"537115497";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-吊扇灯"
"538110797";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-光源"
"537110718";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-镜前灯"
"537110720";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-落地灯"
"538110794";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-商业/工程照明"
"537110722";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-射灯"
"537115501";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-室外灯饰"
"538115496";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-台灯"
"537110723";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-筒灯/孔灯"
"537110725";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-小夜灯"
"537110721";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-吸顶灯"
"537110726";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-新奇特灯具"
"537115499";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-应急灯"
"537115500";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-支架灯"
"537110798";"家装-灯饰/厨卫/建材/五金/涂料-灯具照明-其他灯具照明"
"536878150";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-充电电池"
"536878151";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-充电器"
"536878157";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-发电机"
"536878153";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-接线板"
"536878152";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-普通电池"
"536878155";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-太阳能电池"
"536878154";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-蓄电池"
"537171951";"家装-灯饰/厨卫/建材/五金/涂料-电池/电源/电力设备-转换插头"
"536899457";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-板材"
"536899458";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-板材配件"
"536899459";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-瓷砖"
"536899460";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-地板"
"536899462";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-建筑用粘合剂"
"536899463";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-开关面板/墙插"
"537899465";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-墙纸/壁纸/壁布"
"536899466";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-锁具/拉手/钥匙"
"536899468";"家装-灯饰/厨卫/建材/五金/涂料-家装/装潢材料-装修除味剂"
"536899470";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-淋浴房配件"
"536899471";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-淋浴柱/淋浴屏"
"537899472";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-龙头/花洒/地漏"
"536899473";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-马桶/小便斗/蹲便器"
"536899474";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-面盆/洗脸盆"
"536899475";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-木质洁具"
"536899477";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-全套卫浴/卫浴组合"
"536899478";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-卫浴五金"
"536899476";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-卫浴装潢"
"536899489";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-浴霸（家居）"
"536899479";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-浴缸"
"536899480";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-浴镜"
"536899481";"家装-灯饰/厨卫/建材/五金/涂料-卫浴洁具-浴室柜"
"537114627";"精品男装-T恤/衬衫/针织/卫衣/马甲-男士T恤/POLO衫"
"537114628";"精品男装-T恤/衬衫/针织/卫衣/马甲-男士衬衫"
"537114631";"精品男装-T恤/衬衫/针织/卫衣/马甲-男士马甲/背心"
"537114629";"精品男装-T恤/衬衫/针织/卫衣/马甲-男士毛衣/针织衫"
"537114630";"精品男装-T恤/衬衫/针织/卫衣/马甲-男士卫衣"
"537114635";"精品男装-男士裤装-男士棉裤"
"537114632";"精品男装-男士裤装-男士牛仔裤"
"537114636";"精品男装-男士裤装-男士皮裤"
"537114633";"精品男装-男士裤装-男士休闲裤"
"537114634";"精品男装-男士裤装-男士羽绒裤"
"537174563";"精品男装-休闲套装-男士休闲套装"
"536877021";"旅游出行-旅游信息-宾馆订房/餐饮服务"
"536898748";"旅游出行-票务-国际特价机票"
"536898747";"旅游出行-票务-国内特价机票"
"537074472";"旅游出行-票务-火车票/船票"
"536897929";"旅游出行-票务-旅游景点门票"
"536898750";"旅游出行-票务-汽车票"
"536877025";"旅游出行-票务-其他旅游票据"
"537174720";"卖家服务-促销管理-促销工具"
"537174721";"卖家服务-促销管理-互动营销"
"537174719";"卖家服务-促销管理-营销模版"
"537174722";"卖家服务-促销管理-营销效果分析"
"537174723";"卖家服务-订单管理-订单处理"
"537174724";"卖家服务-订单管理-订单分析"
"537174725";"卖家服务-订单管理-进销存"
"537174733";"卖家服务-客户服务-电话服务"
"537174732";"卖家服务-客户服务-多客服插件"
"537174731";"卖家服务-客户服务-客服绩效"
"537174729";"卖家服务-客户关系管理-会员营销"
"537174730";"卖家服务-客户关系管理-客户分析"
"537174738";"卖家服务-品控服务-入驻送检"
"537174739";"卖家服务-品控服务-单项送检"
"537174737";"卖家服务-品控服务-团购送检"
"537174717";"卖家服务-商品管理-商品基础工具"
"537174718";"卖家服务-商品管理-商品优化分析"
"537174734";"卖家服务-图片拍摄/处理-空投素材设计"
"537174736";"卖家服务-图片拍摄/处理-设计服务"
"537174735";"卖家服务-图片拍摄/处理-摄影服务"
"537174745";"卖家服务-运营服务-店铺代运营"
"537174746";"卖家服务-运营服务-客服外包"
"537174747";"卖家服务-运营服务-空投代运营"
"537174749";"卖家服务-运营服务-人员培训"
"537174748";"卖家服务-运营服务-直通车托管"
"536891064";"美容护肤/美体/精油-精油芳疗-纯露/花水"
"536891066";"美容护肤/美体/精油-精油芳疗-复方精油"
"536891068";"美容护肤/美体/精油-精油芳疗-基础油"
"537074016";"美容护肤/美体/精油-精油芳疗-无香基底产品"
"537174762";"美容护肤/美体/精油-精油芳疗-乳液/面霜"
"536891065";"美容护肤/美体/精油-精油芳疗-单方精油"
"537074017";"美容护肤/美体/精油-精油芳疗-手工皂/精油皂"
"536891063";"美容护肤/美体/精油-精油芳疗-香精"
"537119490";"美容护肤/美体/精油-精油芳疗-熏香/DIY工具"
"537174761";"美容护肤/美体/精油-精油芳疗-其它精油芳疗产品"
"537074121";"美容护肤/美体/精油-美齿清洁/口腔护理-舌苔清洁"
"537173415";"美容护肤/美体/精油-美齿清洁/口腔护理-漱口水"
"537074120";"美容护肤/美体/精油-美齿清洁/口腔护理-牙齿美白"
"537099392";"美容护肤/美体/精油-美齿清洁/口腔护理-牙膏"
"536899118";"美容护肤/美体/精油-美齿清洁/口腔护理-牙刷"
"536899130";"美容护肤/美体/精油-美齿清洁/口腔护理-牙线牙签"
"537074122";"美容护肤/美体/精油-美齿清洁/口腔护理-其它美齿/口腔护理"
"537074213";"美容护肤/美体/精油-男士护理-男士鼻膜/鼻贴"
"536905442";"美容护肤/美体/精油-男士护理-男士护理套装"
"536891092";"美容护肤/美体/精油-男士护理-男士洁面"
"536905443";"美容护肤/美体/精油-男士护理-男士精华"
"536898762";"美容护肤/美体/精油-男士护理-男士面部磨砂"
"536905444";"美容护肤/美体/精油-男士护理-男士面膜"
"537074214";"美容护肤/美体/精油-男士护理-男士面霜"
"536905441";"美容护肤/美体/精油-男士护理-男士润唇膏"
"536898760";"美容护肤/美体/精油-男士护理-男士乳液"
"536905445";"美容护肤/美体/精油-男士护理-男士身体护理"
"536905446";"美容护肤/美体/精油-男士护理-男士爽肤水"
"536891091";"美容护肤/美体/精油-男士护理-男士洗发/护发"
"537074212";"美容护肤/美体/精油-男士护理-男士眼膜"
"536898763";"美容护肤/美体/精油-男士护理-男士眼霜"
"536899048";"美容护肤/美体/精油-男士护理-剃须刀架/刀片"
"536891093";"美容护肤/美体/精油-男士护理-剃须膏/须泡"
"536891094";"美容护肤/美体/精油-男士护理-须后水"
"536890979";"美容护肤/美体/精油-纤体/美胸-丰胸美乳"
"536890983";"美容护肤/美体/精油-纤体/美胸-美腿"
"537073933";"美容护肤/美体/精油-纤体/美胸-纤体绷带"
"536890980";"美容护肤/美体/精油-纤体/美胸-纤体乳/霜"
"536890981";"美容护肤/美体/精油-纤体/美胸-收腹"
"536907218";"美容护肤/美体/精油-身体护理-颈膜"
"536907219";"美容护肤/美体/精油-身体护理-颈霜"
"536890988";"美容护肤/美体/精油-身体护理-沐浴乳/露"
"536900139";"美容护肤/美体/精油-身体护理-男士护理液"
"536900138";"美容护肤/美体/精油-身体护理-女士护理液"
"536898396";"美容护肤/美体/精油-身体护理-身体按摩"
"537073952";"美容护肤/美体/精油-身体护理-身体防晒"
"536898401";"美容护肤/美体/精油-身体护理-身体护理套装"
"537073953";"美容护肤/美体/精油-身体护理-身体喷雾"
"536898400";"美容护肤/美体/精油-身体护理-身体去角质"
"536890989";"美容护肤/美体/精油-身体护理-身体霜/乳/啫喱/油"
"536897849";"美容护肤/美体/精油-身体护理-身体香氛/止汗露"
"536890985";"美容护肤/美体/精油-身体护理-脱毛"
"536897848";"美容护肤/美体/精油-身体护理-香体粉/爽身粉"
"537073954";"美容护肤/美体/精油-身体护理-香皂/身体皂"
"536890990";"美容护肤/美体/精油-身体护理-浴盐"
"536899110";"美容护肤/美体/精油-手足护理-搓脚板/磨脚石"
"536891000";"美容护肤/美体/精油-手足护理-护手霜/乳"
"536897828";"美容护肤/美体/精油-手足护理-护足霜/乳液"
"537074022";"美容护肤/美体/精油-手足护理-手部护理套装"
"537074021";"美容护肤/美体/精油-手足护理-手部磨砂膏"
"537074023";"美容护肤/美体/精油-手足护理-手膜"
"537074025";"美容护肤/美体/精油-手足护理-香薰足部喷剂"
"537074019";"美容护肤/美体/精油-手足护理-洗手液"
"537074020";"美容护肤/美体/精油-手足护理-指甲修护"
"537074024";"美容护肤/美体/精油-手足护理-足部按摩膏"
"536897844";"美容护肤/美体/精油-手足护理-足部磨砂/去角质"
"536897846";"美容护肤/美体/精油-手足护理-足贴/膜"
"537113320";"美容护肤/美体/精油-手足护理-足浴药"
"537117575";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-菜粉/水果粉"
"537117576";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-果泥/菜泥/肉泥"
"537117577";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-果汁/饮品"
"537106091";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-面条"
"536900004";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-米粉/米糊/汤粥"
"537117578";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-磨牙棒/饼干"
"537117579";"奶粉/辅食/营养品-果泥/米粉/婴幼儿辅食-肉松/鱼松"
"537117565";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-DHA/核桃油"
"537117566";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-蛋白粉"
"536900012";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-牛初乳/营养品"
"537117569";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-葡萄糖"
"537117570";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-清火开胃/奶伴侣/营养伴侣"
"537117571";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-维生素"
"537117567";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-婴幼儿钙铁锌"
"537117572";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-益生菌/肠胃调理"
"537117573";"奶粉/辅食/营养品-牛初乳/维生素/婴幼儿营养品-鱼肝油"
"537095313";"奶粉/辅食/营养品-婴幼儿奶粉-低体重儿/早产儿奶粉"
"537095312";"奶粉/辅食/营养品-婴幼儿奶粉-抗过敏/防腹泻/等其他奶粉"
"537095314";"奶粉/辅食/营养品-婴幼儿奶粉-羊奶粉"
"537093732";"奶粉/辅食/营养品-婴幼儿奶粉-婴儿牛奶粉"
"537173660";"奶粉/辅食/营养品-婴幼儿奶粉-婴幼儿豆奶粉"
"537072018";"女士内衣/男士内衣/家居服/袜子-家居服/睡衣/浴衣-睡裤/家居裤"
"537072021";"女士内衣/男士内衣/家居服/袜子-家居服/睡衣/浴衣-睡袍/浴袍"
"537072019";"女士内衣/男士内衣/家居服/袜子-家居服/睡衣/浴衣-睡裙"
"537072017";"女士内衣/男士内衣/家居服/袜子-家居服/睡衣/浴衣-睡衣/家居服"
"537072020";"女士内衣/男士内衣/家居服/袜子-家居服/睡衣/浴衣-睡衣/家居服套装"
"537072023";"女士内衣/男士内衣/家居服/袜子-基础打底保暖-保暖裤"
"537072024";"女士内衣/男士内衣/家居服/袜子-基础打底保暖-保暖套装"
"537072022";"女士内衣/男士内衣/家居服/袜子-基础打底保暖-保暖衣"
"536891471";"女士内衣/男士内衣/家居服/袜子-内衣配件-插片/胸垫"
"537174593";"女士内衣/男士内衣/家居服/袜子-内衣配件-搭扣/延长扣/防滑扣"
"536891475";"女士内衣/男士内衣/家居服/袜子-内衣配件-肩带/吊袜带"
"536891473";"女士内衣/男士内衣/家居服/袜子-内衣配件-乳贴/胸贴/走光贴"
"536891470";"女士内衣/男士内衣/家居服/袜子-文胸/文胸套装-文胸"
"536891478";"女士内衣/男士内衣/家居服/袜子-文胸/文胸套装-文胸套装"
"536880086";"汽车/摩托/配件/服务-车模/汽车杂志/纪念品-车模"
"536880089";"汽车/摩托/配件/服务-车模/汽车杂志/纪念品-汽车纪念品"
"536880048";"汽车/摩托/配件/服务-电动车/助动车及配件-电动车电池"
"536880045";"汽车/摩托/配件/服务-电动车/助动车及配件-电动车零配件"
"537116779";"汽车/摩托/配件/服务-电动车/助动车及配件-电动车维修工具"
